"id","year","rank","name","revenues","revenue_percent_change","profits","profits_percent_change","assets","market_cap","change_in_rank","employees"
"8232","1997","246","Browning-Ferris Industries, Inc.","5779.3",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8233","1997","247","American Brands, Inc.","5776.3",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8234","1997","248","Borden, Inc.","5765.1",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8235","1997","249","Navistar International Corporation","5754",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8236","1997","250","Genuine Parts Company","5720.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8237","1997","251","The Bank of New York Company","5713",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8238","1997","252","Paine Webber Group Inc.","5706",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8239","1997","253","Computer Sciences Corporation","6600.8",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8240","1997","253","James River Corporation of Virginia","5690.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8241","1997","254","Schering-Plough Corporation","5655.8",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8242","1997","255","Tenet Healthcare Corporation","5559",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8243","1997","256","AmeriSource Health Corporation","5551.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8244","1997","257","Merisel, Inc.","5522.8",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8245","1997","258","Ryder System, Inc.","5519.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8246","1997","259","Aon Corporation","6492.9",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8247","1997","259","Central & South West Corporation","5517",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8248","1997","260","Avatex Corporation","5502.3",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8249","1997","261","AMP Inc.","5468",NULL,NULL,NULL,NULL,NULL,NULL,NULL
